,Maintenance_flag,Speed_sensor,Vibration,Engine_Load,Coolant_Temp,Intake_Pressure,Engine_RPM,Speed_OBD,Intake_Air,Flow_Rate,Throttle_Pos,Voltage,Ambient,Accel,Engine_Oil_Temp,Speed_GPS,GPS_Longitude,GPS_Latitude,GPS_Bearing,GPS_Altitude,Turbo_Boost,Trip_Distance,Litres_Per_km,Accel_Ssor_Total,CO2,Trip_Time,CO_emission,HC_emission,PM_emission,NOx_emission,CO2_emission,Fuel_level,Oil_life,Vibration_alert,VibrationAlert_Total,Vibration_Recent,Turbo_alert,Emission_alert,Fog_control,Engine_control,fleetid,truckid
6136,0,51,248.298811,7.843137,87,109,1227.5,51,9,21.69,72.54902,14.18,7,27.450981,85,53.820045,8.800465794,49.35699377,284.6,783,1.740453,0.009411636667462184,0.0,-0.029986,22.935045,3386,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00513F1,Truck_0471X1
6137,1,89,246.184909,99.60784,91,151,1428.5,89,11,31.19,80.0,14.18,8,37.2549,86,87.372116,8.939345615,48.67090248,259.9,447,7.832037,0.30925646768201737,9.104669,-0.028003,240.81831,6085,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0651X1
6138,1,12,250.468342,17.254902,85,107,734.0,12,9,10.77,68.62745,14.3,7,14.901961,81,14.544,8.242099075,48.85532952,28.9,137,1.450378,0.7564677104480431,3.518088,0.020782,,8823,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0281X1
6139,0,113,244.849813,49.80392,88,113,1409.5,113,7,25.19,80.0,14.12,6,14.901961,83,121.536255,8.410537794,49.67840777,24.8,134,2.320604,0.727280770571604,2.718823,0.107185,71.912834,8604,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00513F1,Truck_0781X1
6140,0,105,245.294845,63.92157,89,114,1323.0,105,8,22.66,75.68628,14.18,7,14.901961,85,110.520096,8.219019675,47.11949154,278.8,379,2.465641,0.5687420667730998,3.410856,-0.035971,90.217094,7634,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00613F1,Truck_0801X1
6141,0,158,242.346508,27.058825,89,117,1940.5,158,12,35.55,72.54902,14.06,8,14.901961,86,162.95956,10.00140562,48.48940248,273.4,442,2.900755,0.1530591444081422,2.049903,-0.022718,54.219902,4274,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0081X1
6142,0,17,250.190197,14.509804,86,104,727.5,17,14,9.86,59.607845,14.14,7,14.901961,82,15.804164,8.370529075,48.83457552,298.5,313,1.015265,0.20726616629800604,1.819647,-0.055391,48.129627,4882,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0601X1
6143,0,50,248.35444,13.333334,89,112,1163.0,50,11,22.22,80.0,14.28,7,25.09804,87,55.921394,7.850845859,48.00250304,304.0,379,2.175566,0.231202129480953,0.0,-0.006331,0.0,5250,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00213F1,Truck_0621X1
6144,1,19,250.078939,55.686275,87,115,1366.5,19,7,24.16,79.21569,14.22,6,30.588236,83,19.11654,8.625913794,49.56074777,28.4,152,2.61068,0.8659305052877376,8.960953,0.020884,237.01704,9661,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00513F1,Truck_0051X1
6145,0,23,249.856423,15.686275,86,104,726.0,23,12,9.88,63.52941,14.1,8,14.901961,82,26.785185,8.296729075,48.87052752,307.9,353,1.015265,0.2011964427756012,1.519424,0.014824,40.18873,4628,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0601X1
6146,0,97,245.739877,46.27451,89,113,1224.0,97,9,21.99,80.0,14.16,7,14.901961,85,101.700005,9.086469675,47.25503154,307.0,405,2.320604,0.17300002791893138,1.841495,-0.053231,48.707508,4369,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00613F1,Truck_0361X1
6147,0,128,244.015378,41.17647,81,108,1590.0,128,9,27.02,80.0,14.12,8,14.901961,79,131.72577,9.644993615,48.47903448,257.4,510,1.595415,0.12874619035946225,2.119394,-0.026788,56.05793,4145,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0081X1
6148,0,137,243.514717,0.0,89,131,1678.0,137,11,34.91,80.0,14.12,7,14.901961,88,141.51802,8.535097794,49.50105377,31.9,157,4.931282,0.7073924838256419,0.0,-0.050285,0.0,8493,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00513F1,Truck_0781X1
6149,0,148,242.902798,69.803925,90,203,1827.0,148,12,60.99,80.0,14.16,7,39.607845,87,151.8125,8.567143794,49.47048977,34.6,157,15.374001,0.703673522953484,9.928326,0.101106,262.60403,8477,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00513F1,Truck_0781X1
6150,1,0,251.13589,31.764706,86,104,692.5,0,13,9.41,66.666664,14.46,7,35.294117,82,4.251812,8.362033075,48.83968152,255.4,323,1.015265,0.20646055444495828,,-0.019277,,4839,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0601X1
6151,0,7,250.746487,23.137255,89,103,688.5,7,13,8.8,60.784313,14.32,7,14.901961,86,6.735464,9.482129771,48.06192173,308.0,371,0.870226,0.2366429662801287,6.862705,-0.048704,,5367,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00813F1,Truck_0391X1
6152,0,152,242.680282,60.0,90,159,1908.5,152,10,56.99,80.0,14.14,6,40.0,88,150.80812,8.776347359,48.74202875,22.3,154,8.99234,0.8120105764417782,5.546183,0.12609,146.69643,9371,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0201X1
6153,0,22,249.912052,34.509804,88,109,1327.5,22,10,23.3,79.60784,14.08,7,30.588236,84,23.871908,9.109209359,48.94491875,0.8,157,1.740453,0.9903746214525542,8.508032,-0.043557,225.0373,11470,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0711X1
6154,0,114,244.794184,44.313725,86,111,1429.5,114,8,25.02,80.0,14.14,7,14.901961,83,116.78407,8.689938763,48.56033434,263.9,277,2.030529,0.6247266318686471,2.1609,-0.127215,57.155766,7972,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0561X1
6155,0,114,244.794184,43.137257,88,108,1434.5,114,10,23.74,80.0,14.1,7,14.901961,85,118.87201,8.89202286,49.44225543,284.9,654,1.595415,0.0955008841089707,1.808953,0.043491,47.846786,3976,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00113F1,Truck_0221X1
6156,1,10,250.5796,29.411766,85,107,733.0,10,8,10.13,69.01961,14.3,7,14.901961,82,14.040416,8.243125075,48.85711752,32.9,140,1.450378,0.7561971640620464,7.44306,0.059621,,8806,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0281X1
6157,1,101,245.517361,14.509804,89,138,1267.5,101,11,30.66,80.0,14.16,6,14.901961,87,101.98983,7.735506763,48.54520234,8.2,155,5.946547,0.8953873092137647,0.0,0.049412,28.893698,10298,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0641X1
6158,0,111,244.961071,88.2353,89,187,1785.0,111,7,54.05,80.39216,14.16,6,41.960785,86,113.32836,8.652285359,48.36794075,354.7,136,13.053396,0.8520430260869151,10.841012,-0.095476,286.74457,9564,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0201X1
6159,0,108,245.127958,27.450981,90,116,1342.5,108,11,25.33,78.039215,14.12,9,14.901961,86,112.64437,8.548771075,48.80304552,289.9,462,2.755716,0.4099425398824209,0.0,-0.006445,16.464815,6769,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0491X1
6160,0,108,245.127958,1.960784,86,119,1343.0,108,9,21.86,80.0,14.14,8,29.411766,85,119.80854,9.032097675,47.27352954,359.0,431,3.19083,0.49696016286915184,0.0,0.042574,0.0,7183,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00613F1,Truck_0801X1
6161,1,36,249.133246,69.01961,85,116,1203.0,36,8,20.47,80.0,14.18,6,30.980392,82,35.46066,8.809947359,48.87220475,28.3,142,2.755716,0.7555983001407944,9.742081,0.001695,257.67786,8790,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0681X1
6162,1,56,248.020666,0.0,90,110,1326.5,56,13,23.88,80.0,14.28,7,21.960785,86,58.971176,8.836817615,48.70259448,275.8,376,1.88549,0.2430489110678548,0.0,-0.052788,0.0,5508,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0511X1
6163,0,103,245.406103,67.84314,90,118,1288.0,103,8,22.11,79.60784,14.16,7,14.901961,85,106.88537,7.746960763,48.36369634,3.2,158,3.045792,0.9139175190612098,3.514226,-0.073466,92.95122,10417,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0641X1
6164,0,90,246.12928,0.0,81,110,1398.0,90,9,24.58,80.0,14.2,7,14.901961,80,94.93201,9.29009886,49.18533543,2.7,723,1.88549,0.05594123673360327,0.0,0.041708,0.0,3749,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00113F1,Truck_0221X1
6165,0,0,251.13589,25.882353,88,107,728.0,0,15,9.47,55.686275,14.38,8,14.901961,84,0.0,9.322265771,48.39795773,0.0,155,1.450378,0.9731386900494257,,0.002339,,11032,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00813F1,Truck_0411X1
6166,0,113,244.849813,51.764706,88,114,1412.5,113,8,25.44,80.0,14.16,7,14.901961,84,114.76827,8.474665727,48.70038267,23.7,152,2.465641,0.7143332097735821,2.857289,0.009107,75.57525,8532,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01113F1,Truck_0661X1
6167,0,24,249.800794,13.333334,87,110,739.5,24,13,11.27,67.45098,14.24,8,14.901961,84,29.808084,9.282923771,48.40426973,114.5,152,1.88549,0.9704689919895412,1.280415,-0.040941,33.86696,10927,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00813F1,Truck_0411X1
6168,0,58,247.909408,5.882353,88,110,1389.0,58,9,24.22,80.0,14.12,7,30.588236,84,60.876038,7.750698763,48.25773634,1.0,142,1.88549,0.9246290065869913,0.0,-0.001574,17.493778,10501,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0641X1
6169,0,17,250.190197,32.156864,87,105,1031.0,17,18,8.88,28.235294,14.16,6,14.901961,82,20.376,8.426773727,48.22541667,20.5,155,1.160302,0.8757530790572591,4.086972,0.014809,108.100334,10030,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01113F1,Truck_0381X1
6170,0,118,244.571668,48.627453,88,116,1470.0,118,7,26.97,80.0,14.2,7,14.901961,83,123.73242,8.319427794,49.79405177,39.8,149,2.755716,0.7408245796679783,2.787598,0.187068,73.731926,8677,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00513F1,Truck_0781X1
6171,0,38,249.021988,42.352943,88,109,1218.0,38,14,21.13,65.4902,14.22,9,23.92157,84,40.248066,7.735770763,48.73138234,46.4,148,1.740453,0.9761257882620283,5.745117,-0.005829,151.95824,11136,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0271X1
6172,0,40,248.91073,37.64706,88,111,1277.5,40,10,22.97,79.60784,14.0,7,27.843138,85,40.5724,9.131151359,48.93449075,96.7,161,2.030529,0.992755406904778,3.188652,0.049971,84.3398,11527,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0711X1
6173,0,35,249.188875,3.137255,87,109,1089.0,35,9,18.41,80.0,14.12,7,14.901961,84,46.80022,9.166077359,48.92541875,60.8,162,1.740453,0.9951790089666397,0.0,0.039094,12.845235,11570,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0711X1
6174,0,23,249.856423,14.901961,87,107,745.5,23,11,10.77,67.45098,14.16,8,14.901961,84,20.7365,9.256205771,48.41133173,113.1,158,1.450378,0.9686650082480255,1.728308,0.023499,45.713707,10865,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00813F1,Truck_0411X1
6175,0,75,246.963715,0.784314,81,106,1198.5,75,9,18.99,79.60784,14.2,7,37.2549,78,80.38828,9.22384686,49.25199543,297.3,680,1.30534,0.06462681060098313,0.0,-0.027035,0.0,3814,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00113F1,Truck_0221X1
6176,1,25,249.745165,11.372549,86,111,798.5,25,13,12.49,80.0,14.18,7,14.901961,82,22.5,8.354521075,48.84053952,293.6,319,2.030529,0.20601146336538664,0.0,0.000731,16.665995,4807,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0601X1
6177,0,129,243.959749,35.294117,81,108,1592.5,129,10,27.11,80.0,14.12,8,14.901961,80,131.43599,9.615437615,48.47528448,259.0,527,1.595415,0.12683257790163696,1.80534,-0.099341,47.751194,4135,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0081X1
6178,0,39,248.966359,50.19608,88,119,1239.5,39,11,20.41,80.0,14.16,7,31.764706,85,40.824776,9.125193359,48.93413675,77.8,162,3.19083,0.9923750612183695,11.361798,0.042913,300.51938,11521,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0711X1
6179,0,20,250.02331,18.039215,85,120,1202.0,20,14,21.55,66.27451,14.16,7,27.450981,81,20.268,8.886231359,49.00187075,28.3,120,3.335867,0.7581260722276969,7.151545,0.099484,189.15822,8908,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0501X1
6180,0,78,246.796828,23.529411,89,118,1264.0,78,9,23.61,80.0,14.22,7,14.901961,85,84.06028,7.744524763,48.39903634,359.9,164,3.045792,0.9104325995771902,1.737589,0.063949,45.959194,10393,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0641X1
6181,0,99,245.628619,0.392157,89,109,1212.5,99,9,21.83,80.0,14.18,8,14.901961,86,102.70803,9.581889359,48.76265675,311.7,281,1.740453,0.6549747754445094,0.0,0.05268,16.15778,8169,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0421X1
6182,0,17,250.190197,21.568628,87,107,729.0,17,13,9.91,60.0,14.22,8,14.901961,84,17.172943,9.290849771,48.40242773,109.0,150,1.450378,0.971020774698602,3.073074,-0.002304,81.28276,10946,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00813F1,Truck_0411X1
6183,0,84,246.463054,41.17647,88,118,1334.0,84,9,23.88,80.0,14.18,7,29.803923,85,86.868355,7.762884763,48.15464434,16.6,146,3.045792,0.9352647547714221,2.743895,-0.00121,72.575966,10579,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0641X1
6184,0,90,246.12928,0.0,87,110,1384.0,90,9,24.61,80.0,14.18,7,14.901961,85,93.31451,9.20302686,49.09563543,42.3,780,1.88549,0.04438586965452685,0.0,0.043208,0.0,3657,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00113F1,Truck_0221X1
6185,0,101,245.517361,69.411766,90,121,1264.5,101,11,21.05,80.0,14.16,8,14.901961,87,101.664154,7.512354763,48.64540234,311.1,544,3.480905,0.33445179642970874,3.714814,-0.077758,98.256775,6260,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0351X1
6186,0,82,246.574312,56.47059,90,107,1303.5,82,10,20.88,80.0,14.18,7,33.72549,87,86.29218,9.004669794,49.34189777,278.3,819,1.450378,0.0235116636595532,3.536324,-0.006655,93.5357,3506,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00513F1,Truck_0471X1
6187,0,139,243.403459,70.98039,90,174,1718.0,139,14,50.38,80.0,14.18,7,40.784313,88,147.456,7.983337859,47.80223504,310.9,633,11.167906,0.08422663963022362,6.396294,0.015228,169.18185,3919,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00213F1,Truck_0701X1
6188,0,97,245.739877,0.0,89,109,1187.0,97,9,21.74,80.0,14.2,7,14.901961,86,102.060104,9.470793359,48.84036275,323.6,289,1.740453,0.6440479539204575,0.0,0.082645,0.0,8097,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0421X1
6189,0,103,245.406103,0.0,92,114,1226.0,103,12,21.55,80.0,14.22,7,14.901961,90,105.5881,7.966393859,48.05435504,304.6,381,2.465641,0.2216841620564892,0.0,-0.065732,0.0,5157,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00213F1,Truck_0621X1
6190,0,115,244.738555,0.0,81,114,1392.0,115,9,25.72,80.0,14.16,8,14.901961,79,119.84419,9.006569615,48.67734048,255.0,505,2.465641,0.1313012559027074,0.0,0.05891,0.0,4158,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0101X1
6191,0,1,251.080261,54.509804,86,106,895.5,1,13,10.86,80.39216,11.64,8,33.333332,74,1.336371,9.044217359,48.95267675,314.4,149,1.30534,0.9857551471051905,,0.003026,,11365,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0711X1
6192,0,97,245.739877,81.176476,90,132,1549.5,97,9,34.3,80.0,14.16,7,35.294117,88,99.00317,8.711733675,47.04761154,240.8,343,5.076321,0.5342853859519329,7.19796,0.001914,190.38591,7422,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00613F1,Truck_0801X1
6193,1,51,248.298811,27.058825,89,110,1251.0,51,12,22.33,80.0,14.16,7,39.215687,88,60.481068,8.778251615,48.70416648,269.5,384,1.88549,0.24681677271595984,2.884815,-0.054836,76.3033,5550,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0511X1
6194,0,129,243.959749,94.117645,91,185,1605.0,129,12,46.63,80.0,14.14,9,43.92157,87,132.37436,9.103315075,48.58289352,306.3,501,12.763321,0.4539729691294519,8.449618,-0.041335,223.49226,7007,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0491X1
6195,1,98,245.684248,99.60784,90,138,1230.0,98,9,25.94,80.0,14.22,8,38.039215,85,101.23325,7.487658275,48.31847004,298.1,409,5.946547,0.2900363588641442,6.722207,-0.024132,177.80226,5911,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00313F1,Truck_0751X1
6196,0,120,244.46041,0.0,88,125,1477.5,120,8,30.24,80.0,14.2,6,14.901961,87,127.54812,8.844507359,48.86330675,21.2,152,4.061056,0.7988759417450743,0.0,-0.078815,0.0,9305,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0201X1
6197,0,62,247.686892,72.94118,87,124,1179.5,62,8,22.11,80.0,14.18,6,14.901961,83,61.45267,8.779827359,49.25625875,31.7,141,3.916019,0.785439032019375,6.999545,0.117753,185.13783,9236,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0501X1
6198,0,100,245.57299,42.7451,89,113,1235.0,100,8,20.99,80.0,14.16,7,14.901961,85,101.80877,7.747356763,48.29778634,357.8,151,2.320604,0.9206646320532189,2.684798,-0.033413,71.012856,10458,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0641X1
6199,0,105,245.294845,74.117645,89,128,1341.5,105,8,23.41,80.0,14.14,7,14.901961,85,109.04405,8.567931675,47.08354554,244.7,361,4.49617,0.5446627560829863,4.119031,0.066687,108.94829,7484,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00613F1,Truck_0801X1
6200,1,7,250.746487,22.745098,89,103,689.5,7,13,8.8,61.960785,14.34,7,14.901961,86,5.689025,9.480917771,48.06235973,259.4,368,0.870226,0.23658638921958502,6.980569,-0.03722,,5362,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00813F1,Truck_0391X1
6201,0,81,246.629941,35.686275,87,118,1284.0,81,10,23.8,79.60784,14.26,8,14.901961,84,84.96049,8.125339859,48.18535904,351.9,137,3.045792,0.9530438828171374,2.019393,0.016141,53.412918,10698,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00213F1,Truck_0791X1
6202,0,83,246.518683,53.72549,91,110,1287.0,83,8,21.83,77.64706,14.2,7,26.27451,87,86.50812,8.769813675,47.02433754,257.4,326,1.88549,0.5299196838871887,2.735752,0.019244,72.360596,7390,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00613F1,Truck_0801X1
6203,0,39,248.966359,52.941177,88,108,1277.5,39,10,21.49,80.0,14.08,8,32.54902,84,39.060017,9.065955359,48.95059475,73.6,144,1.595415,0.987197378827431,2.033785,0.03679,53.79357,11393,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0711X1
6204,0,18,250.134568,31.764706,87,110,818.0,18,14,12.11,59.215687,14.22,8,14.901961,84,18.792309,9.298877771,48.40042373,106.4,146,1.88549,0.9716008743686183,5.199691,0.01178,137.53172,10967,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00813F1,Truck_0411X1
6205,0,185,240.844525,31.764706,90,126,2280.5,185,14,47.44,80.0,14.08,8,14.901961,88,191.84402,8.663107075,49.05509952,339.2,484,4.206095,0.4826695934349685,1.971232,-0.044057,52.139038,7128,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0311X1
6206,0,183,240.955783,0.392157,89,121,2256.5,183,13,45.99,80.0,14.16,8,24.313726,87,192.02402,8.672911075,49.07159952,340.1,478,3.480905,0.4843916399460885,0.0,-0.035586,0.0,7134,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0311X1
6207,0,125,244.182265,56.47059,90,117,1536.0,125,12,27.11,70.98039,14.12,7,14.901961,88,127.730675,8.97154086,49.42095543,304.3,639,2.900755,0.08936150541152471,3.012,-0.027535,79.667336,3944,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00113F1,Truck_0221X1
6208,0,94,245.906764,91.76471,89,135,1189.0,94,8,23.38,80.0,14.12,7,14.901961,84,97.45552,8.841357675,47.04143154,321.6,303,5.511435,0.5245308183777986,5.378558,0.018856,142.26276,7351,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00613F1,Truck_0801X1
6209,0,115,244.738555,0.0,91,111,1384.5,115,11,25.66,80.0,14.18,9,14.901961,87,118.22434,8.533843075,48.80647752,289.0,460,2.030529,0.4089422347074622,0.0,-0.016964,0.0,6763,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0491X1
6210,0,21,249.967681,45.09804,87,113,1405.5,21,18,19.24,28.62745,14.16,6,14.901961,82,22.42826,8.554573794,49.66046777,10.8,161,2.320604,0.8768229825458915,11.992112,0.03656,317.19116,10080,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00513F1,Truck_0051X1
6211,0,10,250.5796,27.843138,86,105,731.0,10,10,9.66,69.01961,14.32,8,14.901961,83,17.945484,8.275099075,48.88340952,328.8,389,1.160302,0.19948662145846788,6.639053,-0.045707,,4550,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0601X1
6212,0,82,246.574312,45.490196,88,111,1327.5,82,11,23.22,79.60784,14.22,9,14.901961,84,86.79869,8.393377075,48.85255752,298.6,432,2.030529,0.39835015605317964,3.147066,-0.010283,83.239845,6697,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0491X1
6213,0,115,244.738555,85.09804,89,165,1959.5,115,12,54.38,80.0,14.16,6,36.862747,89,120.996,8.942187359,49.09311275,6.5,153,9.862566,0.8932426121589049,3.880724,0.144405,102.64508,10285,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0131X1
6214,0,130,243.90412,0.0,89,124,1596.0,130,8,33.69,80.0,14.14,6,14.901961,89,148.21341,8.637081359,48.53031875,18.5,139,3.916019,0.8355955344038851,0.0,0.177999,0.0,9472,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0201X1
6215,0,83,246.518683,0.0,82,106,1280.5,83,9,22.49,80.0,14.26,7,14.901961,79,90.432724,9.20378286,49.25875743,295.7,642,1.30534,0.06615268539464032,5.136183,-0.047024,135.85194,3826,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00113F1,Truck_0221X1
6216,1,106,245.239216,11.372549,88,111,1297.0,106,7,23.3,80.0,14.12,6,14.901961,83,110.01614,8.841765359,48.90945875,33.6,134,2.030529,0.751257389632228,0.0,0.069208,28.747946,8736,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0681X1
6217,1,14,250.357084,25.490196,87,112,916.5,14,15,13.3,60.0,14.24,6,25.490196,83,16.27204,8.408845727,48.19619667,14.2,155,2.175566,0.872685408287078,5.900436,0.057078,156.06644,9872,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01113F1,Truck_0381X1
6218,0,92,246.018022,0.0,81,110,1419.0,92,9,25.19,80.0,14.2,7,14.901961,80,96.84003,9.28970286,49.18987743,1.4,717,1.88549,0.05645327334686511,0.0,-0.046484,0.0,3752,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00113F1,Truck_0221X1
6219,0,138,243.459088,13.333334,87,133,1697.0,138,9,36.77,80.0,14.16,6,14.901961,87,146.26843,8.719401359,48.65937875,23.6,151,5.221359,0.8214083957969669,0.0,0.169238,0.0,9408,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0201X1
6220,0,61,247.742521,82.35294,89,153,1550.0,61,13,34.74,80.0,14.06,7,36.07843,85,62.497036,8.918571359,48.99579875,6.8,152,8.122112,0.8832393329638483,11.77278,-0.000399,311.38983,10216,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0131X1
6221,0,163,242.068363,76.86275,91,245,2015.5,163,14,80.47,80.0,14.08,8,47.45098,90,163.4059,8.610133075,48.99058752,311.1,488,21.465584,0.47502048857220136,9.95464,-0.01773,263.30008,7100,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0311X1
6222,0,116,244.682926,1.568628,87,111,1427.0,116,11,25.47,80.0,14.16,7,14.901961,86,118.47608,8.78852286,49.46342343,287.5,663,2.030529,0.10283099670073284,0.0,-0.008064,0.0,4016,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00113F1,Truck_0221X1
6223,0,129,243.959749,41.568626,88,167,1605.5,129,8,44.94,79.60784,14.16,6,37.64706,87,133.92174,8.850909359,48.87424475,23.9,153,10.152641,0.7977209736508404,6.668918,0.044333,176.39276,9299,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0201X1
6224,0,122,244.349152,81.56863,90,255,1900.0,122,11,100.22,80.0,14.16,6,42.352943,86,125.31633,8.908095359,48.96364475,22.5,147,22.915962,0.7877671069840374,16.80823,0.132457,444.57736,9253,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0201X1
